Code Postal / CEDEX,Code INSEE,Nom de la commune
15110,15209,Saint-Rémy-de-Chaudes-Aigues
15290,15268,Le Rouget-Pers
16210,16034,Bazac
74570,74137,Groisy
74140,74229,Saint-Cergues
75012,75112,PARIS 12
76760,76045,Auzouville-l'Esneval
11800,11257,Monze
11270,11291,Plavilla
11360,11431,Villeneuve-les-Corbières
57630,57399,Lezey
57260,57404,Lindre-Basse
57670,57418,Loudrefing
57480,57479,Montenach
57445,57566,Réding
03360,03003,Ainay-le-Château
03120,03068,Châtelus
03380,03128,Huriel
03390,03219,Saint-Bonnet-de-Four
07590,07047,Cellier-du-Luc
07510,07105,Issanlas
07270,07129,Lamastre
07110,07144,Loubaresse
07120,07201,Ruoms
76520,76475,Franqueville-Saint-Pierre
23320,23132,Montaigut-le-Blanc
23200,23210,Saint-Maixant
24230,24048,Bonneville-et-Saint-Avit-de-Fumadières
24450,24133,La Coquille
58300,58020,Avril-sur-Loire
58210,58206,Parigny-la-Rose
58310,58270,Saint-Vérain
58210,58310,Villiers-le-Sec
59310,59004,Aix-en-Pévèle
04700,04077,Entrevennes
04100,04112,Manosque
04240,04115,Méailles
05800,05062,Le Glaizil
05150,05129,Saint-André-de-Rosans
05700,05167,Sigottier
05150,05169,Sorbiers
08460,08124,Clavy-Warby
11230,11316,Rivel
11360,11345,Saint-Jean-de-Barrou
11120,11366,Sainte-Valière
76210,76715,Trouville
76560,76757,Yvecrique
77440,77235,Jaignes
24150,24223,Lalinde
24360,24381,Saint-Barthélemy-de-Bussière
24100,24437,Saint-Laurent-des-Vignes
24250,24450,Saint-Martial-de-Nabirat
24700,24494,Saint-Rémy
24480,24560,Urval
59550,59474,Prisches
59172,59504,Rœulx
06260,06099,Puget-Théniers
06420,06110,Roubion
07530,07003,Aizac
07000,07186,Privas
13400,13005,Aubagne
13140,13063,Miramas
25330,25155,Cléron
25580,25300,Guyans-Durnes
25190,25503,Rosières-sur-Barbèche
33450,33293,Montussan
33540,33419,Saint-Hilaire-du-Bois
34230,34047,Campagnan
22800,22059,Le Fœil
22210,22241,Plumieux
23320,23036,Bussière-Dunoise
23150,23107,Lépinas
13014,13214,MARSEILLE 14
14910,14059,Benerville-sur-Mer
14370,14075,BISSIERES
14420,14088,Bons-Tassilly
41310,41278,Villechauve
42260,42082,DANCE
42110,42221,Sainte-Foy-Saint-Sulpice
42240,42262,Saint-Maurice-en-Gourgois
19140,19060,Condat-sur-Ganaveix
19220,19173,Rilhac-Xaintrie
19380,19186,Saint-Bonnet-Elvert
19230,19254,Ségur-le-Château
21230,21015,Antigny-la-Ville
34270,34266,Saint-Jean-de-Cuculles
34725,34287,Saint-Saturnin-de-Lucian
35630,35146,Langouet
23150,23128,Mazeirat
14860,14530,Ranville
21450,21602,Semond
21120,21692,Villecomte
21350,21377,Marcellois
21390,21380,Marcigny-sous-Thil
21610,21468,Orain
21610,21503,Pouilly-sur-Vingeanne
21500,21530,Rougemont
21350,21613,Soussey-sur-Brionne
36600,36107,Lye
36220,36137,Néons-sur-Creuse
37150,37091,La Croix-en-Touraine
37800,37174,Nouâtre
30140,30162,Massillargues-Attuech
24330,24390,Saint-Crépin-d'Auberoche
24800,24551,Thiviers
11420,11283,Peyrefitte-sur-l'Hers
22220,22362,Tréguier
23200,23008,Aubusson
23160,23015,Azerables
23400,23027,Bosmoreau-les-Mines
45200,45004,Amilly
22210,22039,La Chèze
22480,22139,Magoar
22450,22247,POMMERIT JAUDY
22140,22254,Prat
12000,12176,Onet-le-Château
30360,30240,Saint-Césaire-de-Gauzignan
31160,31020,Aspet
31560,31099,Caignac
31530,31120,Le Castéra
31600,31165,Eaunes
11410,11334,Sainte-Camelle
24600,24114,Chassaignes
24220,24142,Coux et Bigaroque-Mouzens
46130,46177,Loubressac
46600,46208,Montvalent
46200,46220,Pinsac
47160,47008,Ambrus
47240,47051,Castelculier
14860,14046,Bavent
14170,14240,Épaney
31230,31363,Montbernard
32190,32097,Cazaux-d'Anglès
32240,32127,Estang
13450,13044,Grans
13230,13078,Port-Saint-Louis-du-Rhône
24380,24518,Salon
25750,25008,Aibre
32330,32292,Mouchan
32600,32339,Razengues
48140,48169,Saint-Léger-du-Malzieu
49370,49026,Bécon-les-Granits
49310,49092,Chemillé-en-Anjou
49320,49186,LUIGNE
14190,14394,Maizières
14570,14741,Le Vey
32230,32303,Pallanne
32300,32323,Ponsampère
32600,32425,Ségoufielle
33690,33113,Cauvignac
37510,37219,Saint-Genouph
18220,18194,Rians
19270,19202,Sainte-Féréole
33150,33119,Cenon
33610,33122,Cestas
33690,33137,Cours-les-Bains
33680,33333,Le Porge
49260,49364,Vaudelnay
50370,50112,La Chaise-Baudouin
56700,56083,Hennebont
15340,15027,Puycapel
04150,04208,Simiane-la-Rotonde
37600,37238,Saint-Senoch
37420,37242,Savigny-en-Véron
38110,38401,Saint-Jean-de-Soudain
21910,21191,Corcelles-lès-Cîteaux
21450,21490,Poiseul-la-Ville-et-Laperrière
21260,21536,Sacquenay
33220,33467,Saint-Quentin-de-Caplong
34380,34195,Pégairolles-de-Buèges
57412,57201,Etting
05000,05018,La Bâtie-Vieille
05400,05028,Chabestan
07430,07067,Colombier-le-Cardinal
07300,07097,Glun
15140,15202,Saint-Martin-Valmeroux
19390,19020,Beaumont
97414,97403,Entre-Deux
87300,87155,Saint-Junien-les-Combes
88600,88089,La Chapelle-devant-Bruyères
88330,88143,Domèvre-sur-Durbion
88450,88166,Évaux-et-Ménil
88500,88060,Blémerey
88000,88136,Dogneville
88600,88184,Fremifontaine
88410,88220,Grignoncourt
88210,88317,Moussey
88440,88327,Nomexy
88390,88439,Sanchey
88140,88496,Vaudoncourt
37390,37047,Cerelles
37390,37054,Chanceaux-sur-Choisille
38470,38074,Chantesse
19600,19117,Lissac-sur-Couze
19200,19283,Veyrières
80370,80086,Bernaville
80340,80195,Chuignolles
63310,63332,Saint-Clément-de-Régnat
63850,63346,Saint-Genès-Champespe
63440,63391,Saint-Rémy-de-Blot
63550,63393,Saint-Rémy-sur-Durolle
89500,89051,Les Bordes
89320,89120,Coulours
89320,89411,Les Vallées de la Vanne
89160,89470,Villiers-les-Hauts
38620,38228,Merlas
38230,38316,Pont-de-Chéruy
21440,21489,Poiseul-la-Grange
21340,21527,La Rochepot
22100,22118,Lanvallay
80800,80411,Le Hamel
80110,80571,Morisel
80400,80605,Offoy
80270,80788,Vergies
80520,80827,Woincourt
81260,81028,Berlats
64410,64318,Larreule
64500,64483,Saint-Jean-de-Luz
64520,64502,Sames
90100,90055,Grosne
91150,91112,Brouy
91630,91156,Cheptainville
91560,91191,Crosne
39300,39097,Champagnole
39380,39387,Nevy-lès-Dole
39190,39549,VERCIA
22150,22184,Plémy
22150,22281,Saint-Carreuc
08150,08468,Vaux-Villaine
08270,08472,Viel-Saint-Remy
81140,81064,Castelnau-de-Montmiral
81800,81149,Loupiac
81470,81214,Puéchoursi
82500,82055,Esparsac
65140,65161,Escondeaux
65150,65217,Hautaget
65350,65265,Laslades
65220,65452,Trie-sur-Baïse
66500,66054,Conat
68420,68134,Herrlisheim-près-Colmar
69600,69149,Oullins
39360,39579,Viry
39210,39582,Voiteur
40290,40095,Estibeaux
41250,41034,Chambord
09000,09174,Loubières
09350,09186,Méras
09800,09290,Sentein
09500,09309,Teilhet
10140,10008,Argançon
10150,10084,Charmont-sous-Barbuise
10200,10197,Lignol-le-Château
10210,10202,Les Loges-Margueron
10110,10294,Poligny
63790,63247,Murol
64700,64130,Biriatou
64800,64148,Bruges-Capbis-Mifaget
58150,58307,Vielmanay
59830,59364,Louvil
70000,70019,Andelarre
70800,70097,Briaucourt
70200,70321,Magny-Vernois
70000,70324,Mailley-et-Chazelot
41400,41211,Saint-Georges-sur-Cher
42130,42035,Cezay
42990,42247,Saint-Just-en-Bas
42190,42267,Saint-Nizier-sous-Charlieu
11190,11010,Antugnac
11300,11294,Pomy
64220,64327,Lecumberry
64300,64430,Orthez
64800,64444,Pardies-Piétat
59670,59454,Oxelaëre
60210,60269,Gaudechart
60210,60295,Halloy
60240,60327,Jouy-sous-Thelle
60490,60351,Lataule
70100,70422,Poyans
70120,70423,Preigney
71250,71181,Donzy-le-Pertuis
42210,42315,Unias
42131,42322,La Valla-en-Gier
43260,43053,Champclause
12500,12124,Lassouts
04230,04164,Revest-Saint-Martin
04530,04193,Saint-Paul-sur-Ubaye
04200,04231,Valernes
04370,04240,Villars-Colmars
05200,05012,Baratier
05500,05095,Le Noyer
60150,60501,Le Plessis-Brion
60240,60528,Reilly
60410,60680,Villeneuve-sur-Verberie
50430,50265,Laulne
45520,45062,Cercottes
50480,50373,Neuville-au-Plain
07160,07276,Saint-Michel-d'Aurance
84160,84042,Cucuron
85170,85081,Dompierre-sur-Yon
85670,85102,Grand'Landes
67201,67118,Eckbolsheim
67390,67398,Richtolsheim
67160,67416,Rott
50200,50537,Saint-Pierre-de-Coutances
51800,51053,Berzieux
50170,50410,Pontorson
51160,51028,Avenay-Val-d'Or
51330,51098,Bussy-le-Repos
51290,51223,Écollemont
51260,51353,Marsangis
08290,08277,Marlemont
85700,85141,Menomblet
67200,67482,Strasbourg
51480,51252,Fleury-la-Rivière
51600,51547,Somme-Tourbe
51170,51586,Unchair
51460,51548,Somme-Vesle
51800,51659,Wargemoulin-Hurlus
52700,52204,Forcey
52600,52228,Grandchamp
01660,01429,Vandeins
02870,02132,Bucy-lès-Cerny
02160,02235,Craonnelle
69460,69198,Saint-Étienne-la-Varenne
08370,08168,La Ferté-sur-Chiers
08200,08232,Illy
51210,51618,Le Vézier
52230,52012,Annonville
52270,52173,Domremy-Landéville
52130,52300,Magneux
52700,52335,Montot-sur-Rognon
30250,30324,Souvignargues
31260,31112,Castagnède
02860,02550,Neuville-sur-Ailette
02160,02565,Œuilly
02880,02698,Sancy-les-Cheminots
02830,02831,Watigny
03170,03052,Chamblet
03320,03087,Couleuvre
61410,61482,Tessé-Froulay
62140,62046,Aubin-Saint-Vaast
62124,62096,Beaumetz-lès-Cambrai
08460,08449,Thin-le-Moutier
08090,08450,This
08000,08480,Villers-Semeuse
28300,28070,Champhol
28170,28089,Châteauneuf-en-Thymerais
28240,28265,Montlandon
31460,31540,Ségreville
32230,32164,Juillac
03220,03284,Thionne
04250,04023,Bayons
62132,62334,Fiennes
62134,62342,Fontaine-lès-Boulans
62490,62355,Fresnes-lès-Montauban
62127,62381,Gouy-en-Ternois
62540,62532,Lozinghem
62410,62573,Meurchin
10420,10265,Les Noës-près-Troyes
10170,10305,Prémierfait
29820,29011,Bohars
29520,29122,Laz
32220,32289,Montpézat
32290,32325,Pouydraguin
32260,32426,Seissan
33710,33132,Comps
28160,28273,Moulhard
29710,29070,Guiler-sur-Goyen
62550,62805,Tangry
63760,63048,Bourg-Lastic
70270,70063,Belonchamp
70500,70074,Blondefontaine
80190,80230,Curchy
80600,80596,Neuvillette
30670,30004,Aigues-Vives
30770,30009,Alzon
30640,30033,Beauvoisin
30129,30211,Redessan
30610,30265,Saint-Jean-de-Crieulon
30200,30288,Saint-Nazaire
53940,53001,Ahuillé
53470,53049,Châlons-du-Maine
53400,53084,Craon
30160,30120,Gagnières
30290,30141,Laudun-l'Ardoise
26410,26086,Châtillon-en-Diois
26170,26242,Le Poët-en-Percip
70120,70274,Grandecourt
70100,70528,Velesmes-Échevanne
70000,70550,Vesoul
70190,70575,Voray-sur-l'Ognon
81290,81120,Labruguière
81700,81142,Lempaut
81120,81233,Terre-de-Bancalié
81290,81235,Saint-Affrique-les-Montagnes
81190,81245,Saint-Christophe
31530,31061,Bellegarde-Sainte-Marie
31110,31242,Jurvielle
57200,57568,Rémelfing
57840,57586,Rochonvillers
57820,57618,Saint-Louis
57370,57721,Vilsberg
54330,54235,Goviller
54260,54322,Longuyon
54290,54465,Roville-devant-Bayon
54115,54530,Tramont-Lassus
27700,27016,Les Andelys
27520,27089,Thénouville
71340,71291,Melay
71960,71299,Milly-Lamartine
71310,71314,Montjay
71220,71344,Passy
71400,71349,La Petite-Verrière
81630,81276,Salvagnac
82440,82039,Cayrac
83830,83041,Claviers
58130,58022,BALLERAY
58370,58140,Larochemillay
58470,58225,Saincaize-Meauce
59134,59056,Beaucamps-Ligny
55240,55063,Bouligny
55220,55254,Les Trois-Domaines
55260,55282,Lavallée
27150,27379,Mainneville
27240,27416,BUIS SUR DAMVILLE
77120,77028,BEAUTHEIL
77350,77038,Boissettes
77115,77034,Blandy
77570,77045,Bougligny
77930,77069,Chailly-en-Bière
77183,77146,Croissy-Beaubourg
77450,77234,Jablines
59191,59140,Caullery
59680,59230,Ferrière-la-Grande
59122,59499,Rexpoëde
55160,55515,Trésauvaux
56470,56233,Saint-Philibert
57670,57011,Albestroff
16300,16405,Vignolles
17120,17232,Meursac
17130,17432,Souméras
78830,78087,Bonnelles
78440,78314,Issou
78350,78343,Les Loges-en-Josas
78250,78609,Tessancourt-sur-Aubette
79340,79121,Fomperron
77670,77419,Saint-Mammès
77260,77440,Sammeron
77940,77465,Thoury-Férottes
77200,77468,Torcy
78170,78126,La Celle-Saint-Cloud
78520,78239,Follainville-Dennemont
78200,78361,Mantes-la-Jolie
78320,78397,Le Mesnil-Saint-Denis
60490,60191,Cuvilly
60210,60205,Élencourt
60240,60256,Montchevreuil
60000,60277,Goincourt
77130,77516,Ville-Saint-Jacques
57730,57224,Folschviller
57680,57254,Gorze
57430,57308,Hazembourg
57380,57430,Mainvillers
57600,57521,Œting
57530,57533,Pange
18250,18151,Montigny
20124,NA,Zonza
20235,NA,Valle-di-Rostino
79230,79003,Aiffres
79160,79263,Saint-Laurs
80150,80167,Canchy
79110,79045,BOUIN
79370,79061,Celles-sur-Belle
79380,79123,La Forêt-sur-Sèvre
79230,79144,Juscorps
79190,79175,Melleran
79120,79177,Messé
27300,27608,Saint-Victor-de-Chrétienville
27110,27692,Villettes
80140,80084,Bermesnil
80620,80241,Domart-en-Ponthieu
80120,80303,Favières
80420,80318,Flixecourt
80220,80362,Frettemeule
80370,80439,Heuzecourt
80600,80491,Longuevillette
30120,30176,Montdardier
80240,80737,Sorel
80132,80763,Le Titre
38350,38499,Susville
39210,39041,Baume-les-Messieurs
39570,39250,Geruge
39800,39263,Grozon
39120,39266,Les Hays
01230,01076,Chaley
01140,01167,Garnerans
35140,35280,Saint-Hilaire-des-Landes
14670,14640,Saint-Pair
07380,07178,Pont-de-Labeaume
07190,07295,Saint-Sauveur-de-Montagut
07000,07340,Veyras
08310,08005,Alincourt
08240,08035,Autruche
08160,08096,Chalandry-Elaire
08170,08214,Hargnies
55170,55075,Brauvilliers
02290,02087,Bieuxy
02700,02212,Condren
02330,02213,Connigis
02600,02410,Largny-sur-Automne
16210,16037,Bellon
16170,16051,BONNEVILLE
16370,16060,Bréville
16140,16081,La Chapelle
16210,16112,Courlac
66500,66052,Codalet
66320,66089,Joch
66180,66227,Villeneuve-de-la-Raho
66320,66230,Vinça
08230,08355,Regniowez
16130,16171,Juillac-le-Coq
16200,16202,MAINXE
17123,17004,Île-d'Aix
55150,55563,Villers-lès-Mangiennes
56120,56059,LES FORGES
30700,30286,Saint-Maximin
31110,31064,Benque-Dessous-et-Dessus
16260,16377,La Tâche
17800,17159,Fléac-sur-Seugne
17500,17295,Réaux sur Trèfle
17520,17364,Saint-Martial-sur-Né
17250,17171,Geay
17600,17265,Nieulle-sur-Seudre
18150,18007,Apremont-sur-Allier
18150,18048,La Chapelle-Hugon
31390,31525,Salles-sur-Garonne
18270,18083,Culan
25240,25131,Châtelblanc
60350,60674,Vieux-Moulin
61310,61110,LA COCHERE
61120,61139,Crouttes
18600,18164,Neuvy-le-Barrois
26300,26004,Alixan
46100,46221,Planioles
46240,46304,Séniergues
47340,47075,La Croix-Blanche
47120,47151,Loubès-Bernac
51700,51298,Igny-Comblizy
51300,51352,Marolles
25690,25447,Passonfontaine
25113,25523,Sainte-Marie
25270,25627,Villers-sous-Chalamont
62310,62069,Azincourt
71390,71449,Saint-Martin-d'Auxy
71390,71503,Saules
71700,71543,Tournus
72390,72041,Bouër
26400,26346,Suze
27400,27127,Canappeville
48200,48121,Prunières
51230,51565,Thaas
52140,52033,Avrecourt
27150,27098,Bouchevilliers
27950,27150,LA CHAPELLE REANVILLE
27500,27263,Le Perrey
27560,27367,Lieurey
72540,72348,Tassillé
73330,73100,Domessin
73120,73198,LA PERRIERE
74540,74002,Alby-sur-Chéran
27680,27485,Quillebeuf-sur-Seine
01290,01046,Biziat
62100,62193,Calais
62650,62202,Campagne-lès-Boulonnais
53370,53187,Ravigny
54113,54146,Crézilles
54930,54156,Diarville
54830,54209,Franconville
52230,52357,Noncourt-sur-le-Rongeant
52220,52411,Rives Dervoises
52120,52422,Richebourg
53600,53010,Assé-le-Bérenger
53190,53125,Landivy
36120,36211,Sassierges-Saint-Germain
36180,36216,Selles-sur-Nahon
81530,81103,Gijounet
81470,81127,Lacroisille
62770,62357,Fresnoy
62144,62415,Haute-Avesnes
62130,62416,Hautecloque
62182,62424,Hendecourt-lès-Cagnicourt
62111,62579,Monchy-au-Bois
62116,62672,Puisieux
62890,62699,Recques-sur-Hem
54120,54365,Merviller
54700,54433,Port-sur-Seille
53400,53251,Saint-Quentin-les-Anges
53110,53263,Thubœuf
37120,37065,Chaveignes
37800,37188,Pouzay
38350,38269,La Mure
82140,82155,Saint-Antonin-Noble-Val
82210,82169,Saint-Nicolas-de-la-Grave
82400,82170,Saint-Paul-d'Espis
84700,84129,Sorgues
63200,63244,Chambaron sur Morge
63630,63353,Saint-Germain-l'Herm
85200,85176,Pissotte
85210,85235,Saint-Juire-Champgillon
86350,86064,Château-Garnier
86600,86083,Coulombiers
86430,86138,Luchapt
43350,43216,Saint-Paulien
44140,44002,Aigrefeuille-sur-Maine
44100,44109,Nantes
38210,38310,Poliénas
38380,38376,Saint-Christophe-sur-Guiers
85540,85206,Saint-Cyr-en-Talmondais
95420,95139,La Chapelle-en-Vexin
97136,97130,Terre-de-Bas
64600,64024,Anglet
64260,64127,Bielle
64800,64270,Igon
64490,64330,Lées-Athas
87160,87003,Arnac-la-Poste
87110,87205,Le Vigen
88640,88035,Barbey-Seroux
88500,88246,Hymont
44540,44180,Vallons-de-l'Erdre
44590,44197,Sion-les-Mines
45410,45313,Sougy
70600,70409,Pierrecourt
70300,70473,Saint-Sauveur
70240,70522,Varogne
98779,98742,REAO
98815,98807,HIENGHENE
64160,64520,Serres-Morlaàs
78130,78140,Chapet
88100,88424,Sainte-Marguerite
89420,89134,Cussy-les-Forges
46130,46123,Girac
46320,46133,Issepts
46600,46185,Martel
47340,47228,Saint-Antoine-de-Ficalba
47120,47236,Sainte-Colombe-de-Duras
71580,71198,Flacey-en-Bresse
71700,71353,Plottes
71400,71414,Saint-Forgeot
20270,NA,Tallone
02200,02089,Billy-sur-Aisne
78440,78296,Guitrancourt
78770,78364,Marcq
89800,89242,Maligny
89110,89334,Le Val d'Ocre
89140,89391,Sergines
90130,90071,Montreux-Château
62130,62114,Bermicourt
62575,62139,Blendecques
62340,62156,Bonningues-lès-Calais
62340,62161,Bouquehault
47220,47279,Saint-Sixte
48700,48057,ESTABLES
71310,71519,Serrigny-en-Bresse
71290,71522,Simandre
01630,01078,Challex
01340,01154,ETREZ
02310,02242,Crouttes-sur-Marne
02680,02320,Fontaine-lès-Clercs
02250,02516,Montigny-sous-Marle
02320,02619,Prémontré
02130,02713,Seringes-et-Nesles
80200,80034,Athies
80160,80315,Flers-sur-Noye
62330,62473,Isbergues
62140,62481,Labroye
62136,62502,Lestrem
62990,62522,Loison-sur-Créquoise
62127,62536,Magnicourt-en-Comte
62450,62561,Martinpuich
62123,62586,Montenescourt
62370,62748,Saint-Folquin
37500,37144,Marçay
37540,37214,Saint-Cyr-sur-Loire
37340,37241,Savigné-sur-Lathan
37290,37259,Tournon-Saint-Pierre
38210,38137,Cras
38300,38152,Eclose-Badinières
01300,01338,Groslée-Saint-Benoit
01470,01400,Seillonnaz
02110,02057,Beaurevoir
02130,02083,Beuvardes
02400,02085,Bézu-Saint-Germain
80490,80482,Limeux
80500,80541,Mesnil-Saint-Georges
80400,80576,Moyencourt
80240,80748,Templeux-le-Guérard
80140,80800,Villers-Campsart
63160,63239,Montmorin
63700,63338,Saint-Éloy-les-Mines
38000,38185,Grenoble
38660,38418,Sainte-Marie-du-Mont
02290,02514,Montigny-Lengrain
54870,54574,Villers-la-Chèvre
67140,67387,Reichsfeld
67210,67504,Valff
68770,68005,Ammerschwihr
68210,68214,Montreux-Jeune
64210,64009,Ahetze
64460,64103,Bédeille
64270,64170,Castagnède
77560,77519,Villiers-Saint-Georges
39800,39065,Bonnefontaine
39150,39091,Les Chalesmes
59780,59044,Baisieux
59192,59079,Beuvrages
55110,55349,Montigny-devant-Sassey
55300,55467,Sampigny
55500,55518,Cousances-lès-Triconville
55250,55577,Waly
38540,38189,Heyrieux
38420,38271,Murianette
38340,38312,POMMIERS LA PLACETTE
38660,38417,Sainte-Marie-d'Alloix
68210,68378,Wolfersdorf
68230,68385,Zimmerbach
69430,69015,AVENAS
69210,69231,Saint-Pierre-la-Palud
69330,69280,Jons
79240,79059,Le Busseau
79220,79139,Les Groseillers
59247,59224,Féchain
59122,59309,Hondschoote
59777,59350,Lille
59530,59363,Louvignies-Quesnoy
59226,59519,Rumegies
56130,56126,Marzan
56700,56220,Sainte-Hélène
57685,57039,Augny
49140,49107,Cornillé-les-Caves
39290,39141,Chevigny
39260,39175,Coyron
39520,39227,Foncine-le-Bas
70270,70295,La Lanterne-et-les-Armonts
70120,70299,Lavoncourt
70120,70337,Melin
70200,70385,La Neuvelle-lès-Lure
80340,80295,Étinehem-Méricourt
60220,60128,Canny-sur-Thérain
60600,60234,Fitz-James
60220,60444,Mureaumont
60520,60505,Pontarmé
49420,49250,LA PREVIERE
49160,49304,ST MARTIN DE LA PLACE
49420,49366,VERGONNES
50520,50037,LA BAZOGE
50480,50089,BRUCHEVILLE
50580,50097,Canville-la-Rocque
50580,50160,DENNEVILLE
50730,50229,Hamelin
50590,50231,Hauteville-sur-Mer
40190,40100,Le Frêche
57720,57738,Waldhouse
58110,58001,Achun
58130,58176,Montigny-aux-Amognes
80140,80828,Woirel
61310,61019,AVERNES SOUS EXMES
50190,50368,Nay
50690,50594,Teurthéville-Hague
09300,09250,Roquefort-les-Cascades
10330,10180,Joncreuil
58300,58306,Verneuil
59540,59059,Beaumont-en-Cambrésis
59980,59394,Maurois
71240,71328,Nanton
71800,71399,Saint-Christophe-en-Brionnais
33190,33031,Bassanne
33340,33038,Bégadan
33460,33211,Labarde
33220,33242,Les Lèves-et-Thoumeyragues
33750,33303,Nérigean
28290,28115,COURTALAIN
28800,28260,Montharville
28300,28301,Poisvilliers
28480,28387,Thiron-Gardais
29350,29150,Moëlan-sur-Mer
29410,29202,Plounéour-Ménez
59350,59527,Saint-André-lez-Lille
59380,59665,Wylder
60460,60074,Blaincourt-lès-Précy
71240,71572,Vers
72150,72376,Villaines-sous-Lucé
33126,33451,Saint-Michel-de-Fronsac
34800,34079,Clermont-l'Hérault
34120,34199,Pézenas
35320,35030,La Bosse-de-Bretagne
30300,30117,Fourques
12170,12127,Lédergues
12350,12136,Maleville
26230,26261,Réauville
01154,01202,Lagnieu
01213,01313,Prévessin-Moëns
01303,01034,Belley
01501,01004,Ambérieu-en-Bugey
02003,02046,Barenton-Bugny
02006,02408,Laon
02007,02755,Urcel
02105,02691,Saint-Quentin
02107,02525,Morcourt
02322,02691,Saint-Quentin
02405,02290,Essômes-sur-Marne
03401,03321,Yzeure
06009,06088,Nice
06058,06088,Nice
06182,06088,Nice
06391,06048,Contes
07107,07234,Saint-Étienne-de-Valoux
09008,09044,Baulou
10151,10191,Lavau
10202,10033,Bar-sur-Aube
12033,12202,Rodez
12035,12202,Rodez
13093,13001,Aix-en-Provence
13158,13108,Tarascon
13213,13203,MARSEILLE CEDEX 02
13226,13202,MARSEILLE CEDEX 02
13299,13209,MARSEILLE CEDEX 20
13321,13201,MARSEILLE CEDEX 16
13368,13211,MARSEILLE CEDEX 11
13383,13213,MARSEILLE CEDEX 13
13401,13092,Saint-Chamas
13531,13100,Saint-Rémy-de-Provence
13667,13103,Salon-de-Provence
13673,13005,Aubagne
13682,13005,Aubagne
13741,13117,Vitrolles
